Date-Hour(NMT),WindSpeed,Sunshine,AirPressure,Radiation,AirTemperature,RelativeAirHumidity,SystemProduction,Hour,Month,DayOfYear
2017-07-07 23:00:00,1.7,0,1010.0,-5.2,14.0,98,0.0,23,7,188
2017-07-08 00:00:00,2.1,0,1009.7,-6.1,13.9,97,0.0,0,7,189
2017-07-08 01:00:00,1.8,0,1009.2,-6.9,13.8,98,0.0,1,7,189
2017-07-08 02:00:00,2.0,0,1008.6,-5.1,13.4,100,0.0,2,7,189
2017-07-08 03:00:00,1.4,0,1008.2,-4.6,13.3,100,0.0,3,7,189
2017-07-08 04:00:00,2.1,0,1007.7,-4.4,13.4,100,0.0,4,7,189
2017-07-08 05:00:00,1.7,0,1007.4,-1.3,13.3,100,0.0,5,7,189
2017-07-08 06:00:00,1.9,0,1007.2,11.6,13.5,100,0.0,6,7,189
2017-07-08 07:00:00,2.0,0,1006.9,35.2,13.7,100,0.0,7,7,189
2017-07-08 08:00:00,2.2,0,1006.8,69.3,14.0,100,0.258,8,7,189
2017-07-08 09:00:00,2.6,0,1006.8,106.8,14.5,96,0.318,9,7,189
2017-07-08 10:00:00,1.6,0,1006.9,122.6,15.0,97,0.4375,10,7,189
2017-07-08 11:00:00,1.7,0,1007.1,208.2,15.6,93,1.059,11,7,189
2017-07-08 12:00:00,3.0,0,1007.0,300.9,16.3,86,1.2639999,12,7,189
2017-07-08 13:00:00,1.2,0,1006.9,312.5,17.5,84,0.8165,13,7,189
2017-07-08 14:00:00,0.9,5,1006.8,338.1,18.3,77,2.7108332,14,7,189
2017-07-08 15:00:00,1.4,30,1006.6,486.8,18.1,79,2.4733334,15,7,189
2017-07-08 16:00:00,0.7,15,1006.4,253.7,19.4,71,4.2943335,16,7,189
2017-07-08 17:00:00,0.7,47,1006.2,390.6,19.6,70,2.4511667000000004,17,7,189
2017-07-08 18:00:00,0.8,46,1006.2,398.4,19.7,71,3.2326664999999997,18,7,189
2017-07-08 19:00:00,1.2,47,1006.2,244.0,19.5,70,3.2236667000000003,19,7,189
2017-07-08 20:00:00,1.8,59,1006.3,121.2,18.3,71,1.1591666999999999,20,7,189
2017-07-08 21:00:00,0.8,8,1006.5,22.4,16.6,80,0.23716669999999998,21,7,189
2017-07-08 22:00:00,2.0,0,1007.0,-3.4,15.4,92,0.0503334,22,7,189
2017-07-08 23:00:00,0.9,0,1007.2,-7.4,14.8,95,0.0,23,7,189
2017-07-09 00:00:00,1.0,0,1007.3,-8.9,14.4,97,0.0,0,7,190
2017-07-09 01:00:00,1.4,0,1007.0,-7.7,14.8,98,0.0,1,7,190
2017-07-09 02:00:00,0.9,0,1007.1,-6.6,15.1,97,0.0,2,7,190
2017-07-09 03:00:00,1.1,0,1006.9,-6.1,14.5,97,0.0,3,7,190
2017-07-09 04:00:00,0.4,0,1006.8,-3.4,14.6,97,0.0,4,7,190
2017-07-09 05:00:00,1.5,0,1007.0,9.9,14.8,97,0.0,5,7,190
2017-07-09 06:00:00,1.8,0,1007.0,23.1,14.6,93,0.14516669999999998,6,7,190
2017-07-09 07:00:00,1.7,1,1007.1,97.3,16.0,85,0.3096667,7,7,190
2017-07-09 08:00:00,1.5,58,1007.4,451.1,17.2,75,0.9698333,8,7,190
2017-07-09 09:00:00,2.5,23,1007.4,321.6,16.7,79,2.1171667000000003,9,7,190
2017-07-09 10:00:00,3.1,60,1007.5,694.8,18.8,62,1.8043333,10,7,190
2017-07-09 11:00:00,3.3,50,1007.5,620.2,18.7,58,2.6043334,11,7,190
2017-07-09 12:00:00,3.1,58,1007.3,742.8,20.9,45,4.2398333,12,7,190
2017-07-09 13:00:00,4.2,46,1007.3,650.8,19.8,43,6.1481666,13,7,190
2017-07-09 14:00:00,4.7,29,1007.3,514.3,20.7,46,6.5201668,14,7,190
2017-07-09 15:00:00,5.7,39,1007.0,472.0,20.3,46,6.366,15,7,190
2017-07-09 16:00:00,6.7,19,1007.2,356.4,19.4,49,3.291,16,7,190
2017-07-09 17:00:00,7.0,6,1007.7,266.0,18.6,52,1.1951667,17,7,190
2017-07-09 18:00:00,6.0,10,1007.6,172.2,17.8,53,1.8014999,18,7,190
2017-07-09 19:00:00,5.2,0,1007.5,100.7,17.5,53,2.0533333,19,7,190
2017-07-09 20:00:00,5.3,0,1007.7,56.1,17.1,59,0.6743334,20,7,190
2017-07-09 21:00:00,4.5,0,1007.9,26.1,16.7,61,0.3941667,21,7,190
2017-07-09 22:00:00,4.2,0,1008.1,-3.5,15.9,78,0.0566667,22,7,190
2017-07-09 23:00:00,3.4,0,1008.1,-6.2,15.4,82,0.0,23,7,190
2017-07-10 00:00:00,2.7,0,1008.1,-6.3,15.0,84,0.0,0,7,191
2017-07-10 01:00:00,2.6,0,1007.9,-6.8,14.6,88,0.0,1,7,191
2017-07-10 02:00:00,3.2,0,1008.0,-6.2,14.8,83,0.0,2,7,191
2017-07-10 03:00:00,1.9,0,1007.9,-7.6,14.0,89,0.0,3,7,191
2017-07-10 04:00:00,1.9,0,1007.8,-6.0,14.0,84,0.0,4,7,191
2017-07-10 05:00:00,2.8,0,1007.7,0.4,14.4,84,0.0,5,7,191
2017-07-10 06:00:00,2.3,0,1007.8,13.6,14.4,87,0.0993333,6,7,191
2017-07-10 07:00:00,2.7,0,1008.1,17.0,14.3,88,0.2540001,7,7,191
2017-07-10 08:00:00,2.7,0,1008.3,45.5,14.6,83,0.4433333,8,7,191
2017-07-10 09:00:00,2.7,0,1008.4,65.9,14.7,81,0.7285,9,7,191
2017-07-10 10:00:00,2.7,0,1008.4,118.0,15.3,80,1.139,10,7,191
2017-07-10 11:00:00,2.9,0,1008.4,181.0,15.6,80,0.8968333,11,7,191
2017-07-10 12:00:00,3.5,0,1008.2,210.6,16.8,74,1.2783333000000001,12,7,191
2017-07-10 13:00:00,4.4,0,1008.2,110.8,15.8,86,1.3004999,13,7,191
2017-07-10 14:00:00,3.7,0,1008.3,115.2,15.8,87,0.8446666,14,7,191
2017-07-10 15:00:00,3.9,0,1008.2,119.4,14.9,95,1.3196667,15,7,191
2017-07-10 16:00:00,3.6,0,1008.1,38.6,14.8,99,1.6385,16,7,191
2017-07-10 17:00:00,2.7,0,1007.8,33.8,14.6,100,0.8115001,17,7,191
2017-07-10 18:00:00,3.9,0,1007.6,11.9,14.7,100,0.3331667,18,7,191
2017-07-10 19:00:00,3.8,0,1007.4,6.7,14.8,98,0.2486667,19,7,191
2017-07-10 20:00:00,2.9,0,1007.3,9.3,14.8,99,0.2643333,20,7,191
2017-07-10 21:00:00,3.2,0,1007.4,-2.3,14.5,100,0.046,21,7,191
2017-07-10 22:00:00,2.7,0,1007.0,-4.8,14.3,100,0.0,22,7,191
2017-07-10 23:00:00,3.2,0,1006.8,-4.6,14.3,98,0.0,23,7,191
2017-07-11 00:00:00,2.9,0,1006.5,-5.5,14.2,97,0.0,0,7,192
2017-07-11 01:00:00,2.3,0,1006.1,-5.5,14.1,96,0.0,1,7,192
2017-07-11 02:00:00,2.0,0,1005.8,-6.0,14.1,96,0.0,2,7,192
2017-07-11 03:00:00,2.8,0,1005.4,-5.8,14.1,96,0.0,3,7,192
2017-07-11 04:00:00,2.8,0,1005.1,-4.6,14.1,97,0.0,4,7,192
2017-07-11 05:00:00,2.7,0,1004.9,0.0,14.0,99,0.0,5,7,192
2017-07-11 06:00:00,3.0,0,1004.7,16.7,14.0,100,0.06266669999999999,6,7,192
2017-07-11 07:00:00,3.0,0,1004.6,8.1,14.0,100,0.10733329999999999,7,7,192
2017-07-11 08:00:00,3.1,0,1004.5,14.9,13.9,100,0.222,8,7,192
2017-07-11 09:00:00,3.2,0,1004.5,36.1,14.2,99,0.3603333,9,7,192
2017-07-11 10:00:00,4.0,0,1004.5,208.5,15.3,92,0.5783334,10,7,192
2017-07-11 11:00:00,3.5,4,1004.2,261.1,15.1,93,0.4565,11,7,192
2017-07-11 12:00:00,2.7,0,1003.8,145.6,16.0,87,1.4411666,12,7,192
2017-07-11 13:00:00,3.6,0,1003.5,229.9,16.6,82,1.5461666,13,7,192
2017-07-11 14:00:00,2.7,0,1003.2,156.6,16.2,87,0.7135,14,7,192
2017-07-11 15:00:00,3.7,0,1003.3,195.2,16.6,85,2.2761666,15,7,192
2017-07-11 16:00:00,1.1,0,1003.0,111.5,16.7,88,1.5286667,16,7,192
2017-07-11 17:00:00,3.7,0,1002.4,108.0,17.0,76,1.6185,17,7,192
2017-07-11 18:00:00,3.5,0,1002.0,100.8,17.2,74,2.7851666,18,7,192
2017-07-11 19:00:00,2.9,0,1001.8,70.2,16.9,75,1.9755,19,7,192
2017-07-11 20:00:00,3.8,0,1001.4,46.6,16.6,81,1.1249999,20,7,192
2017-07-11 21:00:00,2.9,0,1001.3,15.6,16.0,87,0.3253333,21,7,192
2017-07-11 22:00:00,3.6,0,1001.0,-4.3,15.5,91,0.10533329999999999,22,7,192
2017-07-11 23:00:00,3.0,0,1000.6,-6.0,15.3,93,0.0,23,7,192
2017-07-12 00:00:00,2.5,0,1000.1,-6.0,15.2,95,0.0,0,7,193
2017-07-12 01:00:00,4.4,0,999.8,-6.0,15.0,96,0.0,1,7,193
2017-07-12 02:00:00,3.2,0,999.8,-6.1,14.5,96,0.0,2,7,193
2017-07-12 03:00:00,2.2,0,999.5,-6.6,13.8,98,0.0,3,7,193
2017-07-12 04:00:00,1.9,0,999.5,-3.0,13.1,96,0.0,4,7,193
2017-07-12 05:00:00,1.3,13,999.5,34.6,13.4,85,0.0,5,7,193
2017-07-12 06:00:00,1.6,47,999.8,167.7,13.9,73,0.0,6,7,193
2017-07-12 07:00:00,2.4,1,1000.3,126.2,13.1,77,0.5858333,7,7,193
2017-07-12 08:00:00,2.4,0,1001.1,167.6,13.7,71,1.0905,8,7,193
2017-07-12 09:00:00,3.9,0,1001.8,177.1,13.4,67,0.9595,9,7,193
2017-07-12 10:00:00,4.0,0,1002.3,200.4,14.2,63,0.8651667,10,7,193
2017-07-12 11:00:00,5.0,0,1002.7,351.6,14.8,57,1.2899999,11,7,193
2017-07-12 12:00:00,3.6,0,1003.0,286.4,15.1,56,1.7068332,12,7,193
2017-07-12 13:00:00,4.3,1,1003.1,333.6,15.9,54,2.253,13,7,193
2017-07-12 14:00:00,4.7,20,1003.5,469.7,16.9,50,2.4829999,14,7,193
2017-07-12 15:00:00,4.2,8,1004.1,260.4,15.4,60,2.2118334,15,7,193
2017-07-12 16:00:00,4.6,37,1004.3,465.6,16.9,47,2.5298333,16,7,193
2017-07-12 17:00:00,5.9,21,1005.0,290.2,15.0,59,3.3763332999999998,17,7,193
2017-07-12 18:00:00,2.7,32,1005.5,322.3,15.3,55,2.7113332999999997,18,7,193
2017-07-12 19:00:00,5.5,12,1006.2,112.7,15.0,56,1.513,19,7,193
2017-07-12 20:00:00,3.5,25,1006.9,105.8,13.6,62,0.2281668,20,7,193
2017-07-12 21:00:00,7.0,0,1008.2,12.9,11.5,73,0.1331666,21,7,193
2017-07-12 22:00:00,0.3,0,1008.2,-4.2,10.5,81,0.0335,22,7,193
2017-07-12 23:00:00,1.7,0,1008.8,-8.0,9.5,87,0.0,23,7,193
2017-07-13 00:00:00,2.5,0,1009.5,-8.3,9.1,87,0.0,0,7,194
2017-07-13 01:00:00,1.9,0,1010.1,-8.4,8.7,86,0.0,1,7,194
2017-07-13 02:00:00,2.1,0,1010.5,-8.0,8.2,88,0.0,2,7,194
2017-07-13 03:00:00,2.4,0,1011.1,-7.2,7.8,90,0.0,3,7,194
2017-07-13 04:00:00,1.9,0,1011.3,-0.7,7.2,91,0.0,4,7,194
2017-07-13 05:00:00,1.0,16,1011.7,34.0,8.5,87,0.0,5,7,194
2017-07-13 06:00:00,0.8,60,1011.8,170.6,11.4,74,0.0,6,7,194
2017-07-13 07:00:00,1.8,60,1011.8,298.5,14.2,56,0.06766660000000001,7,7,194
2017-07-13 08:00:00,1.7,60,1011.9,432.9,15.8,50,0.2688333,8,7,194
2017-07-13 09:00:00,3.2,60,1012.0,560.8,17.2,43,1.2788333,9,7,194
2017-07-13 10:00:00,1.7,60,1011.9,673.7,18.9,45,3.089,10,7,194
2017-07-13 11:00:00,2.5,54,1011.7,751.8,19.6,39,4.812666599999999,11,7,194
2017-07-13 12:00:00,2.3,36,1011.3,629.5,19.8,40,4.7718335,12,7,194
2017-07-13 13:00:00,1.5,21,1011.5,461.0,17.0,47,2.6733333,13,7,194
2017-07-13 14:00:00,2.2,3,1011.2,258.9,18.4,41,5.6723334,14,7,194
2017-07-13 15:00:00,2.5,0,1010.9,173.4,18.5,38,4.2921668,15,7,194
2017-07-13 16:00:00,1.6,5,1010.8,171.5,18.2,48,2.6125,16,7,194
2017-07-13 17:00:00,1.6,13,1010.7,254.9,18.3,45,2.8573332999999996,17,7,194
2017-07-13 18:00:00,1.1,13,1010.6,191.1,18.8,41,3.4735,18,7,194
2017-07-13 19:00:00,1.6,44,1010.5,248.6,19.5,43,1.1075001,19,7,194
2017-07-13 20:00:00,1.5,29,1010.6,92.0,17.1,50,0.6246666000000001,20,7,194
2017-07-13 21:00:00,2.8,30,1010.6,26.5,14.7,64,0.3633334,21,7,194
2017-07-13 22:00:00,2.1,0,1010.8,-3.4,13.3,69,0.0693333,22,7,194
2017-07-13 23:00:00,1.4,0,1010.9,-7.8,11.6,80,0.0,23,7,194
2017-07-14 00:00:00,5.8,0,1010.7,-8.0,13.2,66,0.0,0,7,195
2017-07-14 01:00:00,1.8,0,1010.8,-8.0,12.3,67,0.0,1,7,195
2017-07-14 02:00:00,1.7,0,1010.9,-8.1,11.8,69,0.0,2,7,195
2017-07-14 03:00:00,1.8,0,1011.0,-8.0,11.1,69,0.0,3,7,195
2017-07-14 04:00:00,3.1,0,1011.0,5.1,11.5,68,0.0,4,7,195
2017-07-14 05:00:00,3.0,14,1011.3,57.2,12.2,65,0.0,5,7,195
2017-07-14 06:00:00,2.9,60,1011.3,170.9,12.9,61,0.2266667,6,7,195
2017-07-14 07:00:00,3.7,60,1011.5,289.8,14.5,56,0.536,7,7,195
2017-07-14 08:00:00,4.5,60,1011.4,459.9,14.7,52,0.8338334,8,7,195
2017-07-14 09:00:00,4.0,60,1011.2,545.2,15.6,50,1.5446667,9,7,195
2017-07-14 10:00:00,2.1,60,1011.0,672.0,17.2,46,3.2698334,10,7,195
2017-07-14 11:00:00,1.3,60,1010.6,761.9,18.8,47,4.756333400000001,11,7,195
2017-07-14 12:00:00,1.6,39,1010.6,632.5,18.9,44,5.9766666,12,7,195
2017-07-14 13:00:00,3.4,57,1010.5,836.4,20.6,42,6.9995,13,7,195
2017-07-14 14:00:00,2.0,60,1010.4,811.0,20.5,43,6.821,14,7,195
2017-07-14 15:00:00,3.1,60,1010.3,741.5,21.1,35,6.8296668,15,7,195
2017-07-14 16:00:00,2.4,60,1010.1,640.3,20.9,36,4.6658333,16,7,195
2017-07-14 17:00:00,2.3,60,1010.1,522.7,20.9,35,3.1601668,17,7,195
2017-07-14 18:00:00,2.7,59,1010.3,393.6,20.7,35,3.6293332,18,7,195
2017-07-14 19:00:00,3.7,60,1010.6,276.1,19.8,46,3.1388333,19,7,195
2017-07-14 20:00:00,2.8,50,1011.0,106.8,17.5,55,1.2198333,20,7,195
2017-07-14 21:00:00,2.4,9,1011.5,19.5,16.1,59,0.3398333,21,7,195
2017-07-14 22:00:00,2.3,0,1011.8,-4.1,15.8,68,0.0143333,22,7,195
2017-07-14 23:00:00,1.7,0,1012.2,-7.6,14.5,79,0.0,23,7,195
2017-07-15 00:00:00,1.8,0,1012.4,-8.6,12.7,86,0.0,0,7,196
2017-07-15 01:00:00,1.8,0,1012.8,-8.4,11.9,89,0.0,1,7,196
2017-07-15 02:00:00,2.1,0,1012.9,-7.3,11.5,91,0.0,2,7,196
2017-07-15 03:00:00,1.8,0,1013.4,-6.8,11.7,90,0.0,3,7,196
2017-07-15 04:00:00,2.3,0,1013.6,-2.1,12.1,91,0.0,4,7,196
2017-07-15 05:00:00,2.1,0,1014.0,28.7,12.3,90,0.0,5,7,196
2017-07-15 06:00:00,0.9,41,1014.1,161.9,14.1,87,0.0,6,7,196
2017-07-15 07:00:00,0.8,58,1014.1,274.5,16.6,77,0.2373333,7,7,196
2017-07-15 08:00:00,1.1,60,1014.5,410.3,18.0,65,1.0183333,8,7,196
2017-07-15 09:00:00,1.7,60,1014.8,538.4,18.6,52,1.6675,9,7,196
2017-07-15 10:00:00,1.6,60,1014.8,645.1,20.5,56,2.499,10,7,196
2017-07-15 11:00:00,3.5,60,1014.8,732.7,20.3,55,4.668499799999999,11,7,196
2017-07-15 12:00:00,3.1,60,1014.5,788.4,21.7,48,5.1453334,12,7,196
2017-07-15 13:00:00,3.4,59,1014.4,777.2,22.5,45,3.6313332999999997,13,7,196
2017-07-15 14:00:00,5.4,60,1014.4,781.8,21.7,44,3.9311668,14,7,196
2017-07-15 15:00:00,5.2,60,1014.6,718.3,22.1,47,6.764,15,7,196
2017-07-15 16:00:00,5.5,60,1014.7,609.2,20.5,50,6.7073334000000004,16,7,196
2017-07-15 17:00:00,6.0,60,1014.7,450.6,19.8,48,5.8058334,17,7,196
2017-07-15 18:00:00,5.7,60,1014.5,351.1,18.9,54,4.3021665,18,7,196
2017-07-15 19:00:00,4.9,45,1014.7,164.2,17.8,65,2.6736666000000002,19,7,196
2017-07-15 20:00:00,3.8,0,1014.9,62.2,16.6,75,0.916,20,7,196
2017-07-15 21:00:00,3.5,0,1015.1,20.5,15.6,82,0.3006667,21,7,196
2017-07-15 22:00:00,3.9,0,1014.7,-4.8,15.5,84,0.0618334,22,7,196
2017-07-15 23:00:00,4.0,0,1014.1,-5.5,15.4,85,0.0,23,7,196
2017-07-16 00:00:00,5.2,0,1013.7,-5.3,15.4,86,0.0,0,7,197
2017-07-16 01:00:00,4.4,0,1013.5,-5.6,15.3,86,0.0,1,7,197
2017-07-16 02:00:00,4.8,0,1012.8,-5.5,14.9,85,0.0,2,7,197
2017-07-16 03:00:00,5.2,0,1012.7,-6.8,13.9,89,0.0,3,7,197
2017-07-16 04:00:00,3.9,0,1012.5,-4.6,12.9,97,0.0,4,7,197
2017-07-16 05:00:00,4.0,0,1011.7,-1.2,13.0,100,0.0,5,7,197
2017-07-16 06:00:00,3.8,0,1011.4,2.0,13.2,100,0.0,6,7,197
2017-07-16 07:00:00,4.0,0,1011.0,8.2,13.3,100,0.0,7,7,197
2017-07-16 08:00:00,3.0,0,1010.6,10.0,13.4,100,0.1298333,8,7,197
2017-07-16 09:00:00,2.2,0,1009.9,19.1,13.6,100,0.3476667,9,7,197
2017-07-16 10:00:00,2.2,0,1009.4,32.8,13.9,100,0.288,10,7,197
2017-07-16 11:00:00,3.2,0,1008.9,61.8,14.4,100,0.5263333,11,7,197
2017-07-16 12:00:00,1.3,0,1008.3,203.6,16.0,99,0.5493333,12,7,197
2017-07-16 13:00:00,1.9,26,1007.9,647.2,18.7,85,0.6013333,13,7,197
2017-07-16 14:00:00,2.0,55,1007.2,773.0,20.7,68,2.8726666,14,7,197
2017-07-16 15:00:00,2.3,60,1006.7,718.8,20.8,65,5.602333300000001,15,7,197
2017-07-16 16:00:00,3.4,39,1006.1,482.3,20.7,67,6.005,16,7,197
2017-07-16 17:00:00,4.1,39,1005.6,395.8,21.0,68,5.038333300000001,17,7,197
2017-07-16 18:00:00,7.0,60,1005.7,418.9,21.4,34,3.7849999,18,7,197
2017-07-16 19:00:00,6.4,60,1006.3,261.9,19.9,39,2.2244998999999996,19,7,197
2017-07-16 20:00:00,5.3,60,1007.1,137.4,17.5,44,1.4776666999999999,20,7,197
2017-07-16 21:00:00,3.8,43,1007.9,36.8,15.7,46,0.37816669999999997,21,7,197
2017-07-16 22:00:00,4.0,0,1008.4,-3.5,14.5,49,0.0915,22,7,197
2017-07-16 23:00:00,3.7,0,1008.7,-7.1,13.6,53,0.0,23,7,197
2017-07-17 00:00:00,5.1,0,1008.7,-6.9,13.2,53,0.0,0,7,198
2017-07-17 01:00:00,3.0,0,1008.8,-7.2,12.0,58,0.0,1,7,198
2017-07-17 02:00:00,0.6,0,1009.2,-7.9,11.0,63,0.0,2,7,198
2017-07-17 03:00:00,2.1,0,1009.4,-7.6,10.3,67,0.0,3,7,198
2017-07-17 04:00:00,1.2,0,1009.5,-0.8,8.4,81,0.0,4,7,198
2017-07-17 05:00:00,1.5,0,1009.2,29.7,10.3,72,0.0,5,7,198
2017-07-17 06:00:00,3.0,9,1009.1,47.7,10.5,73,0.22533330000000001,6,7,198
2017-07-17 07:00:00,3.3,44,1009.3,229.1,13.9,61,0.229,7,7,198
2017-07-17 08:00:00,3.5,60,1009.4,422.6,16.1,54,0.4648332,8,7,198
2017-07-17 09:00:00,3.8,52,1009.4,494.2,17.3,48,1.087,9,7,198
2017-07-17 10:00:00,4.0,42,1009.5,457.1,17.1,45,3.2436667000000003,10,7,198
2017-07-17 11:00:00,3.6,26,1009.3,467.1,18.9,41,4.2480001000000005,11,7,198
2017-07-17 12:00:00,4.3,15,1009.2,446.7,18.3,46,3.6184998999999998,12,7,198
2017-07-17 13:00:00,4.4,42,1009.2,695.3,19.8,41,3.2103333,13,7,198
2017-07-17 14:00:00,5.1,33,1009.2,564.6,19.7,40,3.9691667,14,7,198
2017-07-17 15:00:00,5.3,57,1009.2,634.0,20.5,36,5.921833400000001,15,7,198
2017-07-17 16:00:00,5.5,40,1009.1,551.2,18.8,36,6.7193334,16,7,198
2017-07-17 17:00:00,4.7,25,1009.2,335.5,19.7,37,4.0198334,17,7,198
2017-07-17 18:00:00,4.5,25,1009.2,260.6,19.7,38,2.8728333,18,7,198
2017-07-17 19:00:00,5.3,16,1009.7,164.9,18.1,38,1.2926667,19,7,198
2017-07-17 20:00:00,3.8,40,1010.3,129.9,16.7,44,0.5435000999999999,20,7,198
2017-07-17 21:00:00,3.5,21,1010.7,28.8,15.5,45,0.2841667,21,7,198
2017-07-17 22:00:00,3.7,0,1011.3,-4.8,13.9,52,0.0236667,22,7,198
2017-07-17 23:00:00,2.5,0,1011.8,-7.0,13.6,53,0.0,23,7,198
2017-07-18 00:00:00,1.3,0,1012.4,-8.2,12.2,60,0.0,0,7,199
2017-07-18 01:00:00,0.8,0,1012.7,-8.1,11.1,66,0.0,1,7,199
2017-07-18 02:00:00,1.0,0,1013.0,-8.2,10.0,73,0.0,2,7,199
2017-07-18 03:00:00,0.9,0,1013.4,-8.2,9.2,77,0.0,3,7,199
2017-07-18 04:00:00,0.6,0,1013.7,-3.3,8.9,80,0.0,4,7,199
2017-07-18 05:00:00,0.9,10,1014.1,24.5,9.5,78,0.0,5,7,199
2017-07-18 06:00:00,1.9,60,1014.1,157.8,13.2,62,0.0,6,7,199
2017-07-18 07:00:00,3.1,60,1014.0,285.8,15.3,54,0.1306667,7,7,199
2017-07-18 08:00:00,2.6,60,1014.3,419.0,16.7,53,0.2758334,8,7,199
2017-07-18 09:00:00,3.1,60,1014.5,539.6,18.4,44,1.0798334,9,7,199
2017-07-18 10:00:00,4.0,60,1014.6,650.3,19.7,41,2.9305001,10,7,199
2017-07-18 11:00:00,4.5,60,1014.7,758.0,20.8,40,4.677833400000001,11,7,199
2017-07-18 12:00:00,2.1,54,1014.6,793.3,21.8,34,6.054,12,7,199
2017-07-18 13:00:00,1.4,41,1014.6,723.9,20.8,35,5.3058331,13,7,199
2017-07-18 14:00:00,1.2,2,1014.7,249.2,21.0,38,5.387,14,7,199
2017-07-18 15:00:00,2.0,2,1014.6,205.3,20.9,39,2.5391665,15,7,199
2017-07-18 16:00:00,1.5,12,1014.3,302.8,21.6,36,4.5966666,16,7,199
2017-07-18 17:00:00,0.9,17,1014.2,305.7,22.6,36,3.8426666,17,7,199
2017-07-18 18:00:00,2.4,13,1014.5,228.0,20.7,41,1.57,18,7,199
2017-07-18 19:00:00,2.3,12,1014.8,125.2,20.2,45,1.5988333,19,7,199
2017-07-18 20:00:00,2.4,38,1015.1,102.8,19.4,52,0.5236666,20,7,199
2017-07-18 21:00:00,2.0,17,1015.7,25.3,17.9,56,0.2846667,21,7,199
2017-07-18 22:00:00,2.4,0,1016.1,-5.6,15.7,70,0.025,22,7,199
2017-07-18 23:00:00,3.1,0,1016.5,-8.0,14.4,73,0.0,23,7,199
2017-07-19 00:00:00,3.5,0,1016.9,-7.6,14.3,65,0.0,0,7,200
2017-07-19 01:00:00,4.2,0,1017.1,-8.0,14.7,58,0.0,1,7,200
2017-07-19 02:00:00,6.4,0,1017.8,-7.5,14.8,55,0.0,2,7,200
2017-07-19 03:00:00,4.7,0,1018.3,-6.9,14.5,54,0.0,3,7,200
2017-07-19 04:00:00,4.6,0,1018.6,-2.1,13.8,57,0.0,4,7,200
2017-07-19 05:00:00,4.4,0,1018.9,27.6,13.8,58,0.0,5,7,200
2017-07-19 06:00:00,3.8,26,1019.5,129.2,14.4,56,0.0458333,6,7,200
2017-07-19 07:00:00,3.0,30,1019.9,215.0,14.9,53,0.4516667,7,7,200
2017-07-19 08:00:00,2.1,29,1019.8,246.1,15.9,51,0.4418333,8,7,200
2017-07-19 09:00:00,2.3,60,1019.6,534.3,17.6,54,1.4236667,9,7,200
2017-07-19 10:00:00,2.4,60,1019.5,573.4,17.7,45,2.3611666000000002,10,7,200
2017-07-19 11:00:00,1.9,6,1018.9,430.9,18.2,48,3.6741666,11,7,200
2017-07-19 12:00:00,2.7,8,1018.6,524.4,19.2,48,6.0793332,12,7,200
2017-07-19 13:00:00,1.7,17,1018.1,602.2,21.1,43,5.016666900000001,13,7,200
2017-07-19 14:00:00,2.4,60,1017.5,749.6,21.3,45,5.383166599999999,14,7,200
2017-07-19 15:00:00,2.3,60,1017.0,714.0,21.4,43,5.391333400000001,15,7,200
2017-07-19 16:00:00,2.0,60,1016.4,615.7,21.8,41,2.6703334,16,7,200
2017-07-19 17:00:00,2.6,60,1016.0,497.1,21.2,43,4.253,17,7,200
2017-07-19 18:00:00,2.1,60,1015.8,367.7,20.8,44,2.648,18,7,200
2017-07-19 19:00:00,1.7,60,1015.7,236.0,21.0,44,2.6116666,19,7,200
2017-07-19 20:00:00,1.1,60,1015.6,119.7,19.0,51,1.3263333,20,7,200
2017-07-19 21:00:00,1.3,39,1015.8,27.0,16.5,64,0.3794999,21,7,200
2017-07-19 22:00:00,2.9,0,1015.8,-6.4,14.6,73,0.0716667,22,7,200
2017-07-19 23:00:00,1.6,0,1015.8,-7.7,13.7,78,0.0,23,7,200
2017-07-20 00:00:00,2.7,0,1015.9,-7.7,13.0,81,0.0,0,7,201
2017-07-20 01:00:00,2.8,0,1015.9,-7.4,12.6,82,0.0,1,7,201
2017-07-20 02:00:00,1.7,0,1015.7,-7.3,12.3,84,0.0,2,7,201
2017-07-20 03:00:00,2.2,0,1015.2,-8.6,11.9,88,0.0,3,7,201
2017-07-20 04:00:00,3.0,0,1015.3,-3.3,11.4,91,0.0,4,7,201
2017-07-20 05:00:00,1.6,10,1014.9,23.0,12.4,84,0.0,5,7,201
2017-07-20 06:00:00,1.6,60,1014.6,143.6,14.4,78,0.0,6,7,201
2017-07-20 07:00:00,1.0,60,1014.4,268.2,17.7,63,0.1384167,7,7,201
2017-07-20 08:00:00,0.9,60,1014.2,401.0,19.2,55,0.2916666,8,7,201
2017-07-20 09:00:00,2.1,60,1014.1,526.3,20.2,49,0.9846667,9,7,201
2017-07-20 10:00:00,2.1,60,1013.7,637.2,21.5,48,2.9756666,10,7,201
2017-07-20 11:00:00,2.4,60,1013.3,723.1,23.1,42,4.543333400000001,11,7,201
2017-07-20 12:00:00,1.8,60,1012.9,777.4,24.2,36,5.836,12,7,201
2017-07-20 13:00:00,3.1,60,1012.4,790.0,23.8,38,6.9873332,13,7,201
2017-07-20 14:00:00,2.4,60,1011.8,765.1,25.0,39,5.3543333,14,7,201
